vendor_id,quarter,category,country,region,tier,annual_spend_usd,single_source_flag,concentration_risk_flag,on_time_delivery_rate,avg_defect_rate,avg_cost_variance_pct,delay_days_std,disruption_severity_score,credit_health_score,otd_risk,quality_risk,cost_risk,leadtime_risk,disruption_risk,financial_risk,composite_risk_score,risk_tier,high_risk_next_quarter
V0026,2022Q2,Connectors,China,APAC,Tier 3,376000.0,False,False,1.0,0.0,-0.04,0.0,0.0,81.4,0.0,0.0,20.21,0.0,0.0,1.79,3.21,Low,0.0
V0026,2022Q3,Connectors,China,APAC,Tier 3,376000.0,False,False,1.0,0.0,0.01,0.0,0.0,81.0,0.0,0.0,4.68,0.0,0.0,2.58,0.96,Low,0.0
V0026,2022Q4,Connectors,China,APAC,Tier 3,376000.0,False,False,1.0,0.0,0.02,0.0,0.0,80.9,0.0,3.58,13.02,0.0,0.0,2.78,2.95,Low,1.0
V0026,2023Q1,Connectors,China,APAC,Tier 3,376000.0,False,False,0.67,0.0,0.02,11.55,0.0,81.2,33.33,0.0,8.61,56.5,0.0,2.18,18.32,Low,0.0
V0026,2023Q2,Connectors,China,APAC,Tier 3,376000.0,False,False,1.0,0.0,-0.01,0.5,0.0,81.1,0.0,0.11,3.1,2.45,0.0,2.38,1.09,Low,0.0
V0026,2023Q3,Connectors,China,APAC,Tier 3,376000.0,False,False,1.0,0.01,0.01,0.0,0.0,81.3,0.0,6.49,4.59,0.0,0.0,1.98,2.19,Low,1.0
V0026,2023Q4,Connectors,China,APAC,Tier 3,376000.0,False,False,0.33,0.0,0.0,3.51,0.0,81.5,66.67,0.0,0.93,17.18,0.0,1.59,19.54,Low,0.0
V0026,2024Q1,Connectors,China,APAC,Tier 3,376000.0,False,False,1.0,0.0,0.01,1.41,0.0,81.4,0.0,3.92,3.27,6.92,0.0,1.79,2.49,Low,1.0
V0026,2024Q2,Connectors,China,APAC,Tier 3,376000.0,False,False,0.67,0.0,-0.0,15.59,0.0,81.7,33.33,0.78,1.19,76.27,0.0,1.19,20.23,Low,0.0
V0026,2024Q3,Connectors,China,APAC,Tier 3,376000.0,False,False,1.0,0.0,0.01,0.0,0.0,82.0,0.0,0.0,2.92,0.0,0.0,0.6,0.5,Low,0.0
V0026,2024Q4,Connectors,China,APAC,Tier 3,376000.0,False,False,1.0,0.0,-0.02,0.71,0.0,81.9,0.0,0.0,8.99,3.46,0.0,0.79,1.95,Low,0.0
V0026,2025Q1,Connectors,China,APAC,Tier 3,376000.0,False,False,1.0,0.0,0.0,0.0,0.0,81.6,0.0,0.9,1.75,0.0,0.0,1.39,0.58,Low,0.0
V0026,2025Q2,Connectors,China,APAC,Tier 3,376000.0,False,False,1.0,0.0,0.01,0.0,0.0,81.3,0.0,0.0,3.74,0.0,0.0,1.98,0.76,Low,1.0
V0026,2025Q3,Connectors,China,APAC,Tier 3,376000.0,False,False,0.67,0.0,-0.01,4.04,0.0,81.1,33.33,4.18,3.34,19.77,0.0,2.38,12.87,Low,1.0
V0026,2025Q4,Connectors,China,APAC,Tier 3,376000.0,False,False,0.67,0.01,0.0,2.89,0.0,81.2,33.33,5.82,2.45,14.12,0.0,2.18,12.2,Low,1.0
V0026,2026Q1,Connectors,China,APAC,Tier 3,376000.0,False,False,0.5,0.0,-0.01,2.83,0.0,81.5,50.0,3.64,7.75,13.84,0.0,1.59,16.62,Low,0.0
V0026,2026Q2,Connectors,China,APAC,Tier 3,376000.0,False,False,1.0,0.0,0.02,0.71,0.0,81.8,0.0,0.0,8.64,3.46,0.0,0.99,1.91,Low,
V0027,2022Q1,Batteries,United States,AMER,Tier 3,270800.0,False,False,1.0,0.01,-0.13,0.0,0.0,62.2,0.0,15.45,69.82,0.0,0.0,39.88,17.55,Low,0.0
V0027,2022Q2,Batteries,United States,AMER,Tier 3,270800.0,False,False,1.0,0.01,-0.02,0.0,0.0,62.2,0.0,12.65,11.02,0.0,0.0,39.88,8.17,Low,0.0
V0027,2022Q3,Batteries,United States,AMER,Tier 3,270800.0,False,False,1.0,0.02,-0.03,0.5,0.0,62.7,0.0,21.95,18.08,2.45,0.0,38.89,11.36,Low,0.0
V0027,2023Q2,Batteries,United States,AMER,Tier 3,270800.0,False,False,1.0,0.01,0.03,0.0,0.0,62.6,0.0,13.44,17.62,0.0,0.0,39.09,9.24,Low,0.0
V0027,2023Q3,Batteries,United States,AMER,Tier 3,270800.0,False,False,1.0,0.01,0.04,0.71,0.0,62.8,0.0,12.99,23.32,3.46,0.0,38.69,10.48,Low,1.0
V0027,2023Q4,Batteries,United States,AMER,Tier 3,270800.0,False,False,0.5,0.02,0.07,8.49,0.0,62.3,50.0,24.8,38.57,41.52,0.0,39.68,33.44,Moderate,0.0
V0027,2024Q1,Batteries,United States,AMER,Tier 3,270800.0,False,False,1.0,0.03,0.03,1.0,0.0,62.6,0.0,32.03,16.75,4.89,0.0,39.09,13.56,Low,1.0
V0027,2024Q2,Batteries,United States,AMER,Tier 3,270800.0,False,False,0.67,0.02,0.03,2.31,0.0,62.4,33.33,19.76,16.01,11.3,0.0,39.48,20.33,Low,0.0
V0027,2024Q3,Batteries,United States,AMER,Tier 3,270800.0,False,False,1.0,0.03,-0.02,0.0,0.0,62.1,0.0,29.0,11.55,0.0,0.0,40.08,11.54,Low,0.0
V0027,2024Q4,Batteries,United States,AMER,Tier 3,270800.0,False,False,1.0,0.02,-0.04,0.58,0.0,62.0,0.0,18.7,19.73,2.82,0.0,40.28,11.15,Low,0.0
V0027,2025Q1,Batteries,United States,AMER,Tier 3,270800.0,False,False,1.0,0.0,-0.05,0.0,0.0,62.6,0.0,0.0,25.18,0.0,0.0,39.09,7.69,Low,1.0
V0027,2025Q2,Batteries,United States,AMER,Tier 3,270800.0,False,False,0.5,0.0,0.03,4.24,0.0,62.3,50.0,0.0,14.66,20.76,0.0,39.68,21.78,Low,0.0
V0027,2025Q3,Batteries,United States,AMER,Tier 3,270800.0,False,False,0.75,0.02,-0.01,14.5,0.0,61.9,25.0,19.75,7.26,70.94,0.0,40.48,25.98,Low,1.0
V0027,2025Q4,Batteries,United States,AMER,Tier 3,270800.0,False,False,0.5,0.0,-0.08,16.26,0.0,62.5,50.0,0.0,41.28,79.57,0.0,39.29,34.56,Moderate,0.0
V0027,2026Q1,Batteries,United States,AMER,Tier 3,270800.0,False,False,1.0,0.0,0.03,0.0,0.0,62.9,0.0,0.0,15.57,0.0,0.0,38.49,6.18,Low,0.0
V0027,2026Q2,Batteries,United States,AMER,Tier 3,270800.0,False,False,1.0,0.02,-0.02,0.58,0.0,63.1,0.0,21.22,12.38,2.82,0.0,38.1,10.33,Low,
V0028,2022Q1,Connectors,China,APAC,Tier 1,13705400.0,False,False,1.0,0.0,0.01,0.41,0.0,73.2,0.0,4.98,4.45,2.0,0.0,18.06,3.77,Low,1.0
V0028,2022Q2,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.67,0.01,-0.02,17.61,0.0,72.7,33.33,6.83,10.53,86.15,0.0,19.05,26.11,Low,0.0
V0028,2022Q3,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.78,0.01,-0.01,12.79,0.0,72.8,22.22,11.58,3.94,62.56,0.0,18.85,19.73,Low,0.0
V0028,2022Q4,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.92,0.01,-0.03,2.89,0.0,73.0,8.33,9.67,15.97,14.15,0.0,18.45,10.38,Low,0.0
V0028,2023Q1,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.91,0.01,-0.01,1.04,0.0,72.6,9.09,10.47,3.08,5.11,0.0,19.25,7.52,Low,0.0
V0028,2023Q2,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.92,0.01,-0.01,1.12,0.0,72.3,7.69,7.17,3.37,5.48,0.0,19.84,6.67,Low,0.0
V0028,2023Q3,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.95,0.01,-0.01,0.97,0.0,73.0,4.76,9.79,4.95,4.76,0.0,18.45,6.45,Low,1.0
V0028,2023Q4,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.73,0.01,0.01,3.49,0.0,73.3,27.27,11.66,4.95,17.09,0.0,17.86,14.24,Low,1.0
V0028,2024Q1,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.44,0.01,0.0,20.16,0.0,72.3,56.25,10.85,1.86,98.65,0.0,19.84,33.29,Moderate,0.0
V0028,2024Q2,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.75,0.01,-0.01,6.46,0.0,71.9,25.0,9.29,4.34,31.6,0.0,20.63,15.56,Low,0.0
V0028,2024Q3,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.87,0.01,0.01,3.36,0.0,72.7,13.33,11.74,4.45,16.46,0.0,19.05,10.72,Low,0.0
V0028,2024Q4,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.92,0.01,-0.0,0.97,0.0,72.6,7.69,12.35,1.61,4.73,0.0,19.25,7.27,Low,1.0
V0028,2025Q1,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.58,0.01,0.01,3.95,0.0,72.7,41.67,7.08,4.8,19.33,0.0,19.05,17.36,Low,0.0
V0028,2025Q2,Connectors,China,APAC,Tier 1,13705400.0,False,False,1.0,0.01,0.05,0.65,0.0,72.6,0.0,10.13,25.04,3.16,0.0,19.25,8.18,Low,1.0
V0028,2025Q3,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.6,0.01,0.01,8.6,0.0,72.6,40.0,8.53,4.91,42.08,0.0,19.25,20.68,Low,0.0
V0028,2025Q4,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.75,0.01,-0.02,15.39,0.0,72.0,25.0,11.98,8.82,75.29,0.0,20.44,23.31,Low,0.0
V0028,2026Q1,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.89,0.0,0.01,3.28,0.0,72.4,11.11,5.32,6.49,16.06,0.0,19.64,9.19,Low,0.0
V0028,2026Q2,Connectors,China,APAC,Tier 1,13705400.0,False,False,0.89,0.01,-0.01,1.33,0.0,73.3,11.11,8.48,4.27,6.52,0.0,17.86,7.88,Low,
V0029,2022Q1,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.0,0.02,0.0,0.0,72.9,0.0,0.0,9.76,0.0,0.0,18.65,3.33,Low,0.0
V0029,2022Q2,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.01,0.01,0.71,0.0,72.7,0.0,11.93,4.03,3.46,0.0,19.05,5.41,Low,0.0
V0029,2022Q3,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.01,0.05,0.0,0.0,72.3,0.0,6.38,30.06,0.0,0.0,19.84,7.77,Low,0.0
V0029,2022Q4,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.01,-0.01,1.41,0.0,72.2,0.0,10.75,5.02,6.92,0.0,20.04,5.94,Low,0.0
V0029,2023Q1,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.01,0.0,0.58,0.0,72.5,0.0,9.35,1.27,2.82,0.0,19.44,4.43,Low,0.0
V0029,2023Q2,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.01,-0.01,0.0,0.0,72.6,0.0,7.05,2.97,0.0,0.0,19.25,3.78,Low,0.0
V0029,2023Q3,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.0,0.01,0.0,0.0,72.7,0.0,0.0,7.87,0.0,0.0,19.05,3.09,Low,0.0
V0029,2023Q4,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.01,-0.01,0.82,0.0,72.3,0.0,7.75,2.91,3.99,0.0,19.84,4.57,Low,1.0
V0029,2024Q1,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,0.0,0.0,0.04,0.0,0.0,71.9,100.0,0.0,22.25,0.0,0.0,20.63,30.4,Moderate,1.0
V0029,2024Q2,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,0.67,0.01,0.02,12.12,0.0,71.7,33.33,9.46,11.79,59.32,0.0,21.03,23.0,Low,0.0
V0029,2024Q3,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.01,-0.02,0.0,0.0,71.5,0.0,6.72,11.45,0.0,0.0,21.43,5.2,Low,1.0
V0029,2024Q4,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.01,0.02,0.0,4.0,71.8,0.0,9.33,10.83,0.0,100.0,20.83,20.57,Low,0.0
V0029,2025Q1,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.01,0.02,0.45,0.0,71.0,0.0,7.03,12.59,2.19,0.0,22.42,5.87,Low,0.0
V0029,2025Q2,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.01,0.0,0.5,0.0,70.5,0.0,14.5,1.9,2.45,0.0,23.41,5.89,Low,0.0
V0029,2025Q3,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,0.75,0.01,0.05,2.0,0.0,70.1,25.0,10.3,27.42,9.79,0.0,24.21,16.31,Low,0.0
V0029,2025Q4,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.0,-0.05,0.0,0.0,70.5,0.0,3.7,27.03,0.0,0.0,23.41,7.13,Low,1.0
V0029,2026Q1,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,0.0,0.01,-0.04,0.0,0.0,70.3,100.0,7.28,19.42,0.0,0.0,23.81,31.75,Moderate,0.0
V0029,2026Q2,Packaging,Germany,EMEA,Tier 3,316400.0,True,False,1.0,0.01,-0.02,0.5,0.0,70.5,0.0,6.86,8.55,2.45,0.0,23.41,5.36,Low,
V0030,2022Q1,Displays,Mexico,AMER,Tier 3,58600.0,True,False,1.0,0.01,-0.04,0.0,0.0,72.8,0.0,6.49,21.64,0.0,0.0,18.85,6.43,Low,0.0
V0030,2022Q3,Displays,Mexico,AMER,Tier 3,58600.0,True,False,1.0,0.01,-0.01,0.0,0.0,71.9,0.0,6.94,6.78,0.0,0.0,20.63,4.47,Low,0.0
V0030,2023Q1,Displays,Mexico,AMER,Tier 3,58600.0,True,False,1.0,0.0,0.07,0.0,0.0,72.1,0.0,0.0,38.37,0.0,0.0,20.24,7.78,Low,0.0
V0030,2023Q2,Displays,Mexico,AMER,Tier 3,58600.0,True,False,1.0,0.01,-0.03,0.0,0.0,72.7,0.0,8.62,15.81,0.0,0.0,19.05,6.0,Low,0.0
V0030,2023Q4,Displays,Mexico,AMER,Tier 3,58600.0,True,False,1.0,0.01,-0.01,0.0,0.0,72.5,0.0,13.66,6.65,0.0,0.0,19.44,5.68,Low,0.0
V0030,2024Q1,Displays,Mexico,AMER,Tier 3,58600.0,True,False,1.0,0.01,0.01,0.0,0.0,72.1,0.0,8.73,5.33,0.0,0.0,20.24,4.57,Low,0.0
V0030,2024Q2,Displays,Mexico,AMER,Tier 3,58600.0,True,False,1.0,0.0,-0.02,0.0,0.0,72.7,0.0,0.78,13.3,0.0,0.0,19.05,4.06,Low,1.0
V0030,2024Q3,Displays,Mexico,AMER,Tier 3,58600.0,True,False,0.5,0.0,0.0,4.24,0.0,72.4,50.0,0.0,0.43,20.76,0.0,19.64,17.64,Low,1.0
V0030,2024Q4,Displays,Mexico,AMER,Tier 3,58600.0,True,False,0.5,0.01,0.01,9.19,0.0,72.1,50.0,13.44,6.1,44.98,0.0,20.24,24.87,Low,0.0
V0030,2025Q1,Displays,Mexico,AMER,Tier 3,58600.0,True,False,1.0,0.0,-0.07,0.0,0.0,72.0,0.0,0.0,38.16,0.0,0.0,20.44,7.77,Low,0.0
V0030,2025Q3,Displays,Mexico,AMER,Tier 3,58600.0,True,False,0.5,0.01,-0.07,14.85,0.0,71.1,50.0,10.41,36.11,72.65,0.0,22.22,33.12,Moderate,0.0
V0030,2025Q4,Displays,Mexico,AMER,Tier 3,58600.0,True,False,1.0,0.01,0.03,0.0,0.0,71.1,0.0,10.3,14.91,0.0,0.0,22.22,6.52,Low,0.0
V0030,2026Q1,Displays,Mexico,AMER,Tier 3,58600.0,True,False,1.0,0.01,-0.08,0.0,0.0,71.1,0.0,5.94,45.69,0.0,0.0,22.22,10.26,Low,0.0
V0031,2022Q2,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,1.0,0.02,-0.08,1.41,0.0,72.8,0.0,16.91,43.06,6.92,0.0,18.85,12.76,Low,0.0
V0031,2022Q3,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,1.0,0.01,-0.03,0.0,0.0,73.0,0.0,8.73,17.11,0.0,0.0,18.45,6.16,Low,1.0
V0031,2022Q4,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,0.0,0.02,-0.0,0.0,0.0,72.9,100.0,18.48,2.15,0.0,0.0,18.65,30.88,Moderate,0.0
V0031,2023Q1,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,1.0,0.01,-0.04,0.0,0.0,73.0,0.0,7.89,24.53,0.0,0.0,18.45,7.1,Low,0.0
V0031,2023Q2,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,1.0,0.01,0.02,0.71,0.0,72.9,0.0,12.54,9.44,3.46,0.0,18.65,6.31,Low,0.0
V0031,2023Q3,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,0.75,0.01,0.02,5.0,0.0,72.7,25.0,7.05,12.17,24.46,0.0,19.05,15.06,Low,0.0
V0031,2023Q4,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,1.0,0.0,0.01,0.0,0.0,72.7,0.0,3.92,7.41,0.0,0.0,19.05,3.8,Low,1.0
V0031,2024Q1,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,0.0,0.0,0.16,0.0,0.0,72.4,100.0,0.0,87.77,0.0,0.0,19.64,40.13,Moderate,1.0
V0031,2024Q2,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,0.33,0.01,0.02,10.97,0.0,71.5,66.67,10.41,9.65,53.67,0.0,21.43,30.39,Moderate,1.0
V0031,2024Q3,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,0.5,0.0,0.01,37.48,0.0,70.7,50.0,0.0,6.74,100.0,0.0,23.02,30.81,Moderate,0.0
V0031,2024Q4,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,1.0,0.01,-0.04,0.0,0.0,71.0,0.0,6.27,21.63,0.0,0.0,22.42,6.74,Low,0.0
V0031,2025Q2,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,0.67,0.01,0.04,7.31,0.0,70.8,33.33,11.73,22.1,35.79,0.0,22.82,21.64,Low,0.0
V0031,2025Q3,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,1.0,0.0,-0.0,0.0,0.0,71.2,0.0,0.0,0.71,0.0,0.0,22.02,2.31,Low,0.0
V0031,2025Q4,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,1.0,0.01,0.04,0.0,0.0,71.2,0.0,12.21,21.86,0.0,0.0,22.02,7.92,Low,0.0
V0031,2026Q1,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,1.0,0.0,-0.03,0.0,0.0,72.0,0.0,5.49,15.59,0.0,0.0,20.44,5.48,Low,1.0
V0031,2026Q2,Displays,Malaysia,APAC,Tier 3,105200.0,True,False,0.0,0.01,0.02,4.24,0.0,72.2,100.0,9.85,12.57,20.76,0.0,20.04,33.97,Moderate,
V0032,2022Q2,Enclosures / Metal,Germany,EMEA,Tier 3,269900.0,True,False,1.0,0.0,-0.02,0.0,0.0,73.4,0.0,0.0,11.26,0.0,0.0,17.66,3.46,Low,0.0
V0032,2022Q4,Enclosures / Metal,Germany,EMEA,Tier 3,269900.0,True,False,1.0,0.01,-0.03,0.0,0.0,73.3,0.0,8.62,14.12,0.0,0.0,17.86,5.63,Low,1.0
V0032,2023Q1,Enclosures / Metal,Germany,EMEA,Tier 3,269900.0,True,False,0.67,0.01,0.02,12.7,0.0,73.4,33.33,13.92,11.82,62.15,0.0,17.66,23.98,Low,0.0
V0032,2023Q2,Enclosures / Metal,Germany,EMEA,Tier 3,269900.0,True,False,1.0,0.0,-0.01,0.0,0.0,73.5,0.0,0.0,3.19,0.0,0.0,17.46,2.23,Low,0.0
V0032,2023Q3,Enclosures / Metal,Germany,EMEA,Tier 3,269900.0,True,False,1.0,0.0,-0.03,0.0,0.0,73.3,0.0,0.0,17.67,0.0,0.0,17.86,4.44,Low,0.0
V0032,2024Q1,Enclosures / Metal,Germany,EMEA,Tier 3,269900.0,True,False,0.8,0.0,0.06,3.58,0.0,73.4,20.0,3.73,35.51,17.5,0.0,17.66,15.46,Low,1.0
V0032,2024Q2,Enclosures / Metal,Germany,EMEA,Tier 3,269900.0,True,False,0.33,0.01,0.01,31.09,0.0,73.1,66.67,11.53,7.4,100.0,0.0,18.25,36.91,Moderate,1.0
V0032,2024Q3,Enclosures / Metal,Germany,EMEA,Tier 3,269900.0,True,False,0.67,0.01,-0.02,7.51,0.0,73.1,33.33,15.62,9.57,36.72,0.0,18.25,20.23,Low,0.0
V0032,2024Q4,Enclosures / Metal,Germany,EMEA,Tier 3,269900.0,True,False,1.0,0.01,0.03,0.58,0.0,73.3,0.0,8.62,18.61,2.82,0.0,17.86,6.73,Low,0.0
V0032,2025Q1,Enclosures / Metal,Germany,EMEA,Tier 3,269900.0,True,False,1.0,0.01,-0.0,0.58,0.0,74.0,0.0,13.33,0.57,2.82,0.0,16.47,4.82,Low,0.0
V0032,2025Q3,Enclosures / Metal,Germany,EMEA,Tier 3,269900.0,True,False,0.33,0.01,0.05,7.09,0.0,73.5,66.67,6.16,29.32,34.71,0.0,17.46,29.25,Low,0.0
V0032,2025Q4,Enclosures / Metal,Germany,EMEA,Tier 3,269900.0,True,False,1.0,0.02,-0.03,0.0,0.0,73.5,0.0,23.74,18.36,0.0,0.0,17.46,9.25,Low,0.0
V0032,2026Q2,Enclosures / Metal,Germany,EMEA,Tier 3,269900.0,True,False,1.0,0.01,0.02,0.71,0.0,74.1,0.0,9.35,12.18,3.46,0.0,16.27,5.84,Low,
V0033,2022Q1,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.71,0.04,-0.02,20.06,0.0,47.4,28.57,40.94,10.21,98.14,0.0,69.25,38.51,Moderate,1.0
V0033,2022Q2,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.8,0.06,0.1,2.17,0.0,46.9,20.0,64.5,57.38,10.61,0.0,70.24,35.12,Moderate,1.0
V0033,2022Q3,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.57,0.04,-0.03,6.9,0.0,47.5,42.86,46.43,15.79,33.78,0.0,69.05,34.34,Moderate,0.0
V0033,2022Q4,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.89,0.02,0.02,1.12,0.0,47.4,11.11,26.95,9.82,5.47,0.0,69.25,17.39,Low,1.0
V0033,2023Q1,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.75,0.04,0.03,2.39,0.0,47.3,25.0,44.68,17.66,11.7,0.0,69.44,26.53,Low,1.0
V0033,2023Q2,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.67,0.05,-0.04,5.93,0.0,47.5,33.33,53.19,21.61,29.03,0.0,69.05,33.47,Moderate,1.0
V0033,2023Q3,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.78,0.03,-0.01,2.93,0.0,47.8,22.22,37.82,7.84,14.36,0.0,68.45,23.29,Low,1.0
V0033,2023Q4,Passive Components,China,APAC,Tier 2,1029000.0,False,False,1.0,0.05,-0.12,0.0,0.0,47.6,0.0,51.4,68.0,0.0,0.0,68.85,27.37,Low,1.0
V0033,2024Q1,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.43,0.04,-0.02,14.84,0.0,47.0,57.14,46.44,8.31,72.61,0.0,70.04,42.71,Moderate,1.0
V0033,2024Q2,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.43,0.05,0.02,7.02,0.0,46.8,57.14,59.4,12.89,34.35,0.0,70.44,40.29,Moderate,1.0
V0033,2024Q3,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.5,0.03,-0.02,9.21,0.0,46.9,50.0,28.14,13.08,45.06,0.0,70.24,33.87,Moderate,1.0
V0033,2024Q4,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.83,0.04,-0.04,2.0,0.0,46.8,16.67,49.16,19.64,9.79,0.0,70.44,25.46,Low,0.0
V0033,2025Q1,Passive Components,China,APAC,Tier 2,1029000.0,False,False,1.0,0.04,-0.06,0.45,0.0,46.4,0.0,42.67,33.43,2.19,0.0,71.23,21.0,Low,1.0
V0033,2025Q2,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.64,0.05,-0.05,4.27,0.0,46.2,36.36,53.09,25.4,20.9,0.0,71.63,33.82,Moderate,0.0
V0033,2025Q3,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.86,0.04,-0.13,16.66,0.0,46.1,14.29,48.85,72.46,81.52,0.0,71.83,43.62,Moderate,0.0
V0033,2025Q4,Passive Components,China,APAC,Tier 2,1029000.0,False,False,1.0,0.03,0.03,0.71,0.0,46.0,0.0,32.36,15.09,3.46,0.0,72.02,16.46,Low,1.0
V0033,2026Q1,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.67,0.03,-0.08,3.35,0.0,46.3,33.33,36.73,41.64,16.37,0.0,71.43,31.52,Moderate,1.0
V0033,2026Q2,Passive Components,China,APAC,Tier 2,1029000.0,False,False,0.67,0.03,-0.05,12.48,0.0,46.4,33.33,34.31,28.99,61.08,0.0,71.23,35.83,Moderate,
V0034,2022Q2,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,1.0,0.0,0.0,0.0,0.0,81.9,0.0,4.82,1.47,0.0,0.0,0.79,1.26,Low,0.0
V0034,2022Q4,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,0.75,0.0,0.01,10.0,0.0,81.4,25.0,4.54,6.41,48.93,0.0,1.79,15.64,Low,0.0
V0034,2023Q2,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,1.0,0.0,0.01,0.58,0.0,81.3,0.0,2.97,6.75,2.82,0.0,1.98,2.23,Low,1.0
V0034,2023Q3,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,0.67,0.0,0.03,9.87,0.0,81.3,33.33,4.59,14.62,48.27,0.0,1.98,18.88,Low,0.0
V0034,2023Q4,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,1.0,0.0,-0.01,0.0,0.0,81.2,0.0,0.0,3.23,0.0,0.0,2.18,0.7,Low,0.0
V0034,2024Q1,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,0.8,0.0,0.0,2.24,0.0,80.6,20.0,2.54,2.33,10.94,0.0,3.37,7.84,Low,0.0
V0034,2024Q3,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,1.0,0.01,0.0,0.58,0.0,80.0,0.0,5.71,2.72,2.82,0.0,4.56,2.43,Low,0.0
V0034,2024Q4,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,1.0,0.0,-0.01,0.0,0.0,80.3,0.0,3.25,6.34,0.0,0.0,3.97,2.0,Low,0.0
V0034,2025Q1,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,1.0,0.0,0.0,1.41,0.0,80.6,0.0,3.75,0.22,6.92,0.0,3.37,2.16,Low,1.0
V0034,2025Q2,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,0.0,0.0,0.01,0.0,0.0,80.3,100.0,0.0,7.93,0.0,0.0,3.97,26.59,Low,1.0
V0034,2025Q3,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,0.67,0.0,-0.0,3.79,0.0,80.3,33.33,2.74,0.35,18.52,0.0,3.97,12.11,Low,0.0
